timestamp,date,year,month,day,hour,day_of_week,day_of_year,week_of_year,is_weekend,season,is_holiday,holiday_name,day_type
2022-07-25 18:00:00,2022-07-25,2022,7,25,18,0,206,30,0,Summer,0,,Weekday
2022-07-25 19:00:00,2022-07-25,2022,7,25,19,0,206,30,0,Summer,0,,Weekday
2022-07-25 20:00:00,2022-07-25,2022,7,25,20,0,206,30,0,Summer,0,,Weekday
2022-07-25 21:00:00,2022-07-25,2022,7,25,21,0,206,30,0,Summer,0,,Weekday
2022-07-25 22:00:00,2022-07-25,2022,7,25,22,0,206,30,0,Summer,0,,Weekday
2022-07-25 23:00:00,2022-07-25,2022,7,25,23,0,206,30,0,Summer,0,,Weekday
2022-07-26 00:00:00,2022-07-26,2022,7,26,0,1,207,30,0,Summer,0,,Weekday
2022-07-26 01:00:00,2022-07-26,2022,7,26,1,1,207,30,0,Summer,0,,Weekday
2022-07-26 02:00:00,2022-07-26,2022,7,26,2,1,207,30,0,Summer,0,,Weekday
2022-07-26 03:00:00,2022-07-26,2022,7,26,3,1,207,30,0,Summer,0,,Weekday
2022-07-26 04:00:00,2022-07-26,2022,7,26,4,1,207,30,0,Summer,0,,Weekday
2022-07-26 05:00:00,2022-07-26,2022,7,26,5,1,207,30,0,Summer,0,,Weekday
2022-07-26 06:00:00,2022-07-26,2022,7,26,6,1,207,30,0,Summer,0,,Weekday
2022-07-26 07:00:00,2022-07-26,2022,7,26,7,1,207,30,0,Summer,0,,Weekday
2022-07-26 08:00:00,2022-07-26,2022,7,26,8,1,207,30,0,Summer,0,,Weekday
2022-07-26 09:00:00,2022-07-26,2022,7,26,9,1,207,30,0,Summer,0,,Weekday
2022-07-26 10:00:00,2022-07-26,2022,7,26,10,1,207,30,0,Summer,0,,Weekday
2022-07-26 11:00:00,2022-07-26,2022,7,26,11,1,207,30,0,Summer,0,,Weekday
2022-07-26 12:00:00,2022-07-26,2022,7,26,12,1,207,30,0,Summer,0,,Weekday
2022-07-26 13:00:00,2022-07-26,2022,7,26,13,1,207,30,0,Summer,0,,Weekday
2022-07-26 14:00:00,2022-07-26,2022,7,26,14,1,207,30,0,Summer,0,,Weekday
2022-07-26 15:00:00,2022-07-26,2022,7,26,15,1,207,30,0,Summer,0,,Weekday
2022-07-26 16:00:00,2022-07-26,2022,7,26,16,1,207,30,0,Summer,0,,Weekday
2022-07-26 17:00:00,2022-07-26,2022,7,26,17,1,207,30,0,Summer,0,,Weekday
2022-07-26 18:00:00,2022-07-26,2022,7,26,18,1,207,30,0,Summer,0,,Weekday
2022-07-26 19:00:00,2022-07-26,2022,7,26,19,1,207,30,0,Summer,0,,Weekday
2022-07-26 20:00:00,2022-07-26,2022,7,26,20,1,207,30,0,Summer,0,,Weekday
2022-07-26 21:00:00,2022-07-26,2022,7,26,21,1,207,30,0,Summer,0,,Weekday
2022-07-26 22:00:00,2022-07-26,2022,7,26,22,1,207,30,0,Summer,0,,Weekday
2022-07-26 23:00:00,2022-07-26,2022,7,26,23,1,207,30,0,Summer,0,,Weekday
2022-07-27 00:00:00,2022-07-27,2022,7,27,0,2,208,30,0,Summer,0,,Weekday
2022-07-27 01:00:00,2022-07-27,2022,7,27,1,2,208,30,0,Summer,0,,Weekday
2022-07-27 02:00:00,2022-07-27,2022,7,27,2,2,208,30,0,Summer,0,,Weekday
2022-07-27 03:00:00,2022-07-27,2022,7,27,3,2,208,30,0,Summer,0,,Weekday
2022-07-27 04:00:00,2022-07-27,2022,7,27,4,2,208,30,0,Summer,0,,Weekday
2022-07-27 05:00:00,2022-07-27,2022,7,27,5,2,208,30,0,Summer,0,,Weekday
2022-07-27 06:00:00,2022-07-27,2022,7,27,6,2,208,30,0,Summer,0,,Weekday
2022-07-27 07:00:00,2022-07-27,2022,7,27,7,2,208,30,0,Summer,0,,Weekday
2022-07-27 08:00:00,2022-07-27,2022,7,27,8,2,208,30,0,Summer,0,,Weekday
2022-07-27 09:00:00,2022-07-27,2022,7,27,9,2,208,30,0,Summer,0,,Weekday
2022-07-27 10:00:00,2022-07-27,2022,7,27,10,2,208,30,0,Summer,0,,Weekday
2022-07-27 11:00:00,2022-07-27,2022,7,27,11,2,208,30,0,Summer,0,,Weekday
2022-07-27 12:00:00,2022-07-27,2022,7,27,12,2,208,30,0,Summer,0,,Weekday
2022-07-27 13:00:00,2022-07-27,2022,7,27,13,2,208,30,0,Summer,0,,Weekday
2022-07-27 14:00:00,2022-07-27,2022,7,27,14,2,208,30,0,Summer,0,,Weekday
2022-07-27 15:00:00,2022-07-27,2022,7,27,15,2,208,30,0,Summer,0,,Weekday
2022-07-27 16:00:00,2022-07-27,2022,7,27,16,2,208,30,0,Summer,0,,Weekday
2022-07-27 17:00:00,2022-07-27,2022,7,27,17,2,208,30,0,Summer,0,,Weekday
2022-07-27 18:00:00,2022-07-27,2022,7,27,18,2,208,30,0,Summer,0,,Weekday
2022-07-27 19:00:00,2022-07-27,2022,7,27,19,2,208,30,0,Summer,0,,Weekday
2022-07-27 20:00:00,2022-07-27,2022,7,27,20,2,208,30,0,Summer,0,,Weekday
2022-07-27 21:00:00,2022-07-27,2022,7,27,21,2,208,30,0,Summer,0,,Weekday
2022-07-27 22:00:00,2022-07-27,2022,7,27,22,2,208,30,0,Summer,0,,Weekday
2022-07-27 23:00:00,2022-07-27,2022,7,27,23,2,208,30,0,Summer,0,,Weekday
2022-07-28 00:00:00,2022-07-28,2022,7,28,0,3,209,30,0,Summer,0,,Weekday
2022-07-28 01:00:00,2022-07-28,2022,7,28,1,3,209,30,0,Summer,0,,Weekday
2022-07-28 02:00:00,2022-07-28,2022,7,28,2,3,209,30,0,Summer,0,,Weekday
2022-07-28 03:00:00,2022-07-28,2022,7,28,3,3,209,30,0,Summer,0,,Weekday
2022-07-28 04:00:00,2022-07-28,2022,7,28,4,3,209,30,0,Summer,0,,Weekday
2022-07-28 05:00:00,2022-07-28,2022,7,28,5,3,209,30,0,Summer,0,,Weekday
2022-07-28 06:00:00,2022-07-28,2022,7,28,6,3,209,30,0,Summer,0,,Weekday
2022-07-28 07:00:00,2022-07-28,2022,7,28,7,3,209,30,0,Summer,0,,Weekday
2022-07-28 08:00:00,2022-07-28,2022,7,28,8,3,209,30,0,Summer,0,,Weekday
2022-07-28 09:00:00,2022-07-28,2022,7,28,9,3,209,30,0,Summer,0,,Weekday
2022-07-28 10:00:00,2022-07-28,2022,7,28,10,3,209,30,0,Summer,0,,Weekday
2022-07-28 11:00:00,2022-07-28,2022,7,28,11,3,209,30,0,Summer,0,,Weekday
2022-07-28 12:00:00,2022-07-28,2022,7,28,12,3,209,30,0,Summer,0,,Weekday
2022-07-28 13:00:00,2022-07-28,2022,7,28,13,3,209,30,0,Summer,0,,Weekday
2022-07-28 14:00:00,2022-07-28,2022,7,28,14,3,209,30,0,Summer,0,,Weekday
2022-07-28 15:00:00,2022-07-28,2022,7,28,15,3,209,30,0,Summer,0,,Weekday
2022-07-28 16:00:00,2022-07-28,2022,7,28,16,3,209,30,0,Summer,0,,Weekday
2022-07-28 17:00:00,2022-07-28,2022,7,28,17,3,209,30,0,Summer,0,,Weekday
2022-07-28 18:00:00,2022-07-28,2022,7,28,18,3,209,30,0,Summer,0,,Weekday
2022-07-28 19:00:00,2022-07-28,2022,7,28,19,3,209,30,0,Summer,0,,Weekday
2022-07-28 20:00:00,2022-07-28,2022,7,28,20,3,209,30,0,Summer,0,,Weekday
2022-07-28 21:00:00,2022-07-28,2022,7,28,21,3,209,30,0,Summer,0,,Weekday
2022-07-28 22:00:00,2022-07-28,2022,7,28,22,3,209,30,0,Summer,0,,Weekday
2022-07-28 23:00:00,2022-07-28,2022,7,28,23,3,209,30,0,Summer,0,,Weekday
2022-07-29 00:00:00,2022-07-29,2022,7,29,0,4,210,30,0,Summer,0,,Weekday
2022-07-29 01:00:00,2022-07-29,2022,7,29,1,4,210,30,0,Summer,0,,Weekday
2022-07-29 02:00:00,2022-07-29,2022,7,29,2,4,210,30,0,Summer,0,,Weekday
2022-07-29 03:00:00,2022-07-29,2022,7,29,3,4,210,30,0,Summer,0,,Weekday
2022-07-29 04:00:00,2022-07-29,2022,7,29,4,4,210,30,0,Summer,0,,Weekday
2022-07-29 05:00:00,2022-07-29,2022,7,29,5,4,210,30,0,Summer,0,,Weekday
2022-07-29 06:00:00,2022-07-29,2022,7,29,6,4,210,30,0,Summer,0,,Weekday
2022-07-29 07:00:00,2022-07-29,2022,7,29,7,4,210,30,0,Summer,0,,Weekday
2022-07-29 08:00:00,2022-07-29,2022,7,29,8,4,210,30,0,Summer,0,,Weekday
2022-07-29 09:00:00,2022-07-29,2022,7,29,9,4,210,30,0,Summer,0,,Weekday
2022-07-29 10:00:00,2022-07-29,2022,7,29,10,4,210,30,0,Summer,0,,Weekday
2022-07-29 11:00:00,2022-07-29,2022,7,29,11,4,210,30,0,Summer,0,,Weekday
2022-07-29 12:00:00,2022-07-29,2022,7,29,12,4,210,30,0,Summer,0,,Weekday
2022-07-29 13:00:00,2022-07-29,2022,7,29,13,4,210,30,0,Summer,0,,Weekday
2022-07-29 14:00:00,2022-07-29,2022,7,29,14,4,210,30,0,Summer,0,,Weekday
2022-07-29 15:00:00,2022-07-29,2022,7,29,15,4,210,30,0,Summer,0,,Weekday
2022-07-29 16:00:00,2022-07-29,2022,7,29,16,4,210,30,0,Summer,0,,Weekday
2022-07-29 17:00:00,2022-07-29,2022,7,29,17,4,210,30,0,Summer,0,,Weekday
2022-07-29 18:00:00,2022-07-29,2022,7,29,18,4,210,30,0,Summer,0,,Weekday
2022-07-29 19:00:00,2022-07-29,2022,7,29,19,4,210,30,0,Summer,0,,Weekday
2022-07-29 20:00:00,2022-07-29,2022,7,29,20,4,210,30,0,Summer,0,,Weekday
2022-07-29 21:00:00,2022-07-29,2022,7,29,21,4,210,30,0,Summer,0,,Weekday
2022-07-29 22:00:00,2022-07-29,2022,7,29,22,4,210,30,0,Summer,0,,Weekday
2022-07-29 23:00:00,2022-07-29,2022,7,29,23,4,210,30,0,Summer,0,,Weekday
2022-07-30 00:00:00,2022-07-30,2022,7,30,0,5,211,30,1,Summer,0,,Weekend
2022-07-30 01:00:00,2022-07-30,2022,7,30,1,5,211,30,1,Summer,0,,Weekend
2022-07-30 02:00:00,2022-07-30,2022,7,30,2,5,211,30,1,Summer,0,,Weekend
2022-07-30 03:00:00,2022-07-30,2022,7,30,3,5,211,30,1,Summer,0,,Weekend
2022-07-30 04:00:00,2022-07-30,2022,7,30,4,5,211,30,1,Summer,0,,Weekend
2022-07-30 05:00:00,2022-07-30,2022,7,30,5,5,211,30,1,Summer,0,,Weekend
2022-07-30 06:00:00,2022-07-30,2022,7,30,6,5,211,30,1,Summer,0,,Weekend
2022-07-30 07:00:00,2022-07-30,2022,7,30,7,5,211,30,1,Summer,0,,Weekend
2022-07-30 08:00:00,2022-07-30,2022,7,30,8,5,211,30,1,Summer,0,,Weekend
2022-07-30 09:00:00,2022-07-30,2022,7,30,9,5,211,30,1,Summer,0,,Weekend
2022-07-30 10:00:00,2022-07-30,2022,7,30,10,5,211,30,1,Summer,0,,Weekend
2022-07-30 11:00:00,2022-07-30,2022,7,30,11,5,211,30,1,Summer,0,,Weekend
2022-07-30 12:00:00,2022-07-30,2022,7,30,12,5,211,30,1,Summer,0,,Weekend
2022-07-30 13:00:00,2022-07-30,2022,7,30,13,5,211,30,1,Summer,0,,Weekend
2022-07-30 14:00:00,2022-07-30,2022,7,30,14,5,211,30,1,Summer,0,,Weekend
2022-07-30 15:00:00,2022-07-30,2022,7,30,15,5,211,30,1,Summer,0,,Weekend
2022-07-30 16:00:00,2022-07-30,2022,7,30,16,5,211,30,1,Summer,0,,Weekend
2022-07-30 17:00:00,2022-07-30,2022,7,30,17,5,211,30,1,Summer,0,,Weekend
2022-07-30 18:00:00,2022-07-30,2022,7,30,18,5,211,30,1,Summer,0,,Weekend
2022-07-30 19:00:00,2022-07-30,2022,7,30,19,5,211,30,1,Summer,0,,Weekend
2022-07-30 20:00:00,2022-07-30,2022,7,30,20,5,211,30,1,Summer,0,,Weekend
2022-07-30 21:00:00,2022-07-30,2022,7,30,21,5,211,30,1,Summer,0,,Weekend
2022-07-30 22:00:00,2022-07-30,2022,7,30,22,5,211,30,1,Summer,0,,Weekend
2022-07-30 23:00:00,2022-07-30,2022,7,30,23,5,211,30,1,Summer,0,,Weekend
2022-07-31 00:00:00,2022-07-31,2022,7,31,0,6,212,30,1,Summer,0,,Weekend
2022-07-31 01:00:00,2022-07-31,2022,7,31,1,6,212,30,1,Summer,0,,Weekend
2022-07-31 02:00:00,2022-07-31,2022,7,31,2,6,212,30,1,Summer,0,,Weekend
2022-07-31 03:00:00,2022-07-31,2022,7,31,3,6,212,30,1,Summer,0,,Weekend
2022-07-31 04:00:00,2022-07-31,2022,7,31,4,6,212,30,1,Summer,0,,Weekend
2022-07-31 05:00:00,2022-07-31,2022,7,31,5,6,212,30,1,Summer,0,,Weekend
2022-07-31 06:00:00,2022-07-31,2022,7,31,6,6,212,30,1,Summer,0,,Weekend
2022-07-31 07:00:00,2022-07-31,2022,7,31,7,6,212,30,1,Summer,0,,Weekend
2022-07-31 08:00:00,2022-07-31,2022,7,31,8,6,212,30,1,Summer,0,,Weekend
2022-07-31 09:00:00,2022-07-31,2022,7,31,9,6,212,30,1,Summer,0,,Weekend
2022-07-31 10:00:00,2022-07-31,2022,7,31,10,6,212,30,1,Summer,0,,Weekend
2022-07-31 11:00:00,2022-07-31,2022,7,31,11,6,212,30,1,Summer,0,,Weekend
2022-07-31 12:00:00,2022-07-31,2022,7,31,12,6,212,30,1,Summer,0,,Weekend
2022-07-31 13:00:00,2022-07-31,2022,7,31,13,6,212,30,1,Summer,0,,Weekend
2022-07-31 14:00:00,2022-07-31,2022,7,31,14,6,212,30,1,Summer,0,,Weekend
2022-07-31 15:00:00,2022-07-31,2022,7,31,15,6,212,30,1,Summer,0,,Weekend
2022-07-31 16:00:00,2022-07-31,2022,7,31,16,6,212,30,1,Summer,0,,Weekend
2022-07-31 17:00:00,2022-07-31,2022,7,31,17,6,212,30,1,Summer,0,,Weekend
2022-07-31 18:00:00,2022-07-31,2022,7,31,18,6,212,30,1,Summer,0,,Weekend
2022-07-31 19:00:00,2022-07-31,2022,7,31,19,6,212,30,1,Summer,0,,Weekend
2022-07-31 20:00:00,2022-07-31,2022,7,31,20,6,212,30,1,Summer,0,,Weekend
2022-07-31 21:00:00,2022-07-31,2022,7,31,21,6,212,30,1,Summer,0,,Weekend
2022-07-31 22:00:00,2022-07-31,2022,7,31,22,6,212,30,1,Summer,0,,Weekend
2022-07-31 23:00:00,2022-07-31,2022,7,31,23,6,212,30,1,Summer,0,,Weekend
2022-08-01 00:00:00,2022-08-01,2022,8,1,0,0,213,31,0,Summer,0,,Weekday
2022-08-01 01:00:00,2022-08-01,2022,8,1,1,0,213,31,0,Summer,0,,Weekday
2022-08-01 02:00:00,2022-08-01,2022,8,1,2,0,213,31,0,Summer,0,,Weekday
2022-08-01 03:00:00,2022-08-01,2022,8,1,3,0,213,31,0,Summer,0,,Weekday
2022-08-01 04:00:00,2022-08-01,2022,8,1,4,0,213,31,0,Summer,0,,Weekday
2022-08-01 05:00:00,2022-08-01,2022,8,1,5,0,213,31,0,Summer,0,,Weekday
2022-08-01 06:00:00,2022-08-01,2022,8,1,6,0,213,31,0,Summer,0,,Weekday
2022-08-01 07:00:00,2022-08-01,2022,8,1,7,0,213,31,0,Summer,0,,Weekday
2022-08-01 08:00:00,2022-08-01,2022,8,1,8,0,213,31,0,Summer,0,,Weekday
2022-08-01 09:00:00,2022-08-01,2022,8,1,9,0,213,31,0,Summer,0,,Weekday
2022-08-01 10:00:00,2022-08-01,2022,8,1,10,0,213,31,0,Summer,0,,Weekday
2022-08-01 11:00:00,2022-08-01,2022,8,1,11,0,213,31,0,Summer,0,,Weekday
2022-08-01 12:00:00,2022-08-01,2022,8,1,12,0,213,31,0,Summer,0,,Weekday
2022-08-01 13:00:00,2022-08-01,2022,8,1,13,0,213,31,0,Summer,0,,Weekday
2022-08-01 14:00:00,2022-08-01,2022,8,1,14,0,213,31,0,Summer,0,,Weekday
2022-08-01 15:00:00,2022-08-01,2022,8,1,15,0,213,31,0,Summer,0,,Weekday
2022-08-01 16:00:00,2022-08-01,2022,8,1,16,0,213,31,0,Summer,0,,Weekday
2022-08-01 17:00:00,2022-08-01,2022,8,1,17,0,213,31,0,Summer,0,,Weekday
2022-08-01 18:00:00,2022-08-01,2022,8,1,18,0,213,31,0,Summer,0,,Weekday
2022-08-01 19:00:00,2022-08-01,2022,8,1,19,0,213,31,0,Summer,0,,Weekday
2022-08-01 20:00:00,2022-08-01,2022,8,1,20,0,213,31,0,Summer,0,,Weekday
2022-08-01 21:00:00,2022-08-01,2022,8,1,21,0,213,31,0,Summer,0,,Weekday
2022-08-01 22:00:00,2022-08-01,2022,8,1,22,0,213,31,0,Summer,0,,Weekday
2022-08-01 23:00:00,2022-08-01,2022,8,1,23,0,213,31,0,Summer,0,,Weekday
2022-08-02 00:00:00,2022-08-02,2022,8,2,0,1,214,31,0,Summer,0,,Weekday
2022-08-02 01:00:00,2022-08-02,2022,8,2,1,1,214,31,0,Summer,0,,Weekday
2022-08-02 02:00:00,2022-08-02,2022,8,2,2,1,214,31,0,Summer,0,,Weekday
2022-08-02 03:00:00,2022-08-02,2022,8,2,3,1,214,31,0,Summer,0,,Weekday
2022-08-02 04:00:00,2022-08-02,2022,8,2,4,1,214,31,0,Summer,0,,Weekday
2022-08-02 05:00:00,2022-08-02,2022,8,2,5,1,214,31,0,Summer,0,,Weekday
2022-08-02 06:00:00,2022-08-02,2022,8,2,6,1,214,31,0,Summer,0,,Weekday
2022-08-02 07:00:00,2022-08-02,2022,8,2,7,1,214,31,0,Summer,0,,Weekday
2022-08-02 08:00:00,2022-08-02,2022,8,2,8,1,214,31,0,Summer,0,,Weekday
2022-08-02 09:00:00,2022-08-02,2022,8,2,9,1,214,31,0,Summer,0,,Weekday
2022-08-02 10:00:00,2022-08-02,2022,8,2,10,1,214,31,0,Summer,0,,Weekday
2022-08-02 11:00:00,2022-08-02,2022,8,2,11,1,214,31,0,Summer,0,,Weekday
2022-08-02 12:00:00,2022-08-02,2022,8,2,12,1,214,31,0,Summer,0,,Weekday
2022-08-02 13:00:00,2022-08-02,2022,8,2,13,1,214,31,0,Summer,0,,Weekday
2022-08-02 14:00:00,2022-08-02,2022,8,2,14,1,214,31,0,Summer,0,,Weekday
2022-08-02 15:00:00,2022-08-02,2022,8,2,15,1,214,31,0,Summer,0,,Weekday
2022-08-02 16:00:00,2022-08-02,2022,8,2,16,1,214,31,0,Summer,0,,Weekday
2022-08-02 17:00:00,2022-08-02,2022,8,2,17,1,214,31,0,Summer,0,,Weekday
2022-08-02 18:00:00,2022-08-02,2022,8,2,18,1,214,31,0,Summer,0,,Weekday
2022-08-02 19:00:00,2022-08-02,2022,8,2,19,1,214,31,0,Summer,0,,Weekday
2022-08-02 20:00:00,2022-08-02,2022,8,2,20,1,214,31,0,Summer,0,,Weekday
2022-08-02 21:00:00,2022-08-02,2022,8,2,21,1,214,31,0,Summer,0,,Weekday
2022-08-02 22:00:00,2022-08-02,2022,8,2,22,1,214,31,0,Summer,0,,Weekday
2022-08-02 23:00:00,2022-08-02,2022,8,2,23,1,214,31,0,Summer,0,,Weekday
2022-08-03 00:00:00,2022-08-03,2022,8,3,0,2,215,31,0,Summer,0,,Weekday
2022-08-03 01:00:00,2022-08-03,2022,8,3,1,2,215,31,0,Summer,0,,Weekday
2022-08-03 02:00:00,2022-08-03,2022,8,3,2,2,215,31,0,Summer,0,,Weekday
2022-08-03 03:00:00,2022-08-03,2022,8,3,3,2,215,31,0,Summer,0,,Weekday
2022-08-03 04:00:00,2022-08-03,2022,8,3,4,2,215,31,0,Summer,0,,Weekday
2022-08-03 05:00:00,2022-08-03,2022,8,3,5,2,215,31,0,Summer,0,,Weekday
2022-08-03 06:00:00,2022-08-03,2022,8,3,6,2,215,31,0,Summer,0,,Weekday
2022-08-03 07:00:00,2022-08-03,2022,8,3,7,2,215,31,0,Summer,0,,Weekday
2022-08-03 08:00:00,2022-08-03,2022,8,3,8,2,215,31,0,Summer,0,,Weekday
2022-08-03 09:00:00,2022-08-03,2022,8,3,9,2,215,31,0,Summer,0,,Weekday
2022-08-03 10:00:00,2022-08-03,2022,8,3,10,2,215,31,0,Summer,0,,Weekday
2022-08-03 11:00:00,2022-08-03,2022,8,3,11,2,215,31,0,Summer,0,,Weekday
2022-08-03 12:00:00,2022-08-03,2022,8,3,12,2,215,31,0,Summer,0,,Weekday
2022-08-03 13:00:00,2022-08-03,2022,8,3,13,2,215,31,0,Summer,0,,Weekday
2022-08-03 14:00:00,2022-08-03,2022,8,3,14,2,215,31,0,Summer,0,,Weekday
2022-08-03 15:00:00,2022-08-03,2022,8,3,15,2,215,31,0,Summer,0,,Weekday
2022-08-03 16:00:00,2022-08-03,2022,8,3,16,2,215,31,0,Summer,0,,Weekday
2022-08-03 17:00:00,2022-08-03,2022,8,3,17,2,215,31,0,Summer,0,,Weekday
2022-08-03 18:00:00,2022-08-03,2022,8,3,18,2,215,31,0,Summer,0,,Weekday
2022-08-03 19:00:00,2022-08-03,2022,8,3,19,2,215,31,0,Summer,0,,Weekday
2022-08-03 20:00:00,2022-08-03,2022,8,3,20,2,215,31,0,Summer,0,,Weekday
2022-08-03 21:00:00,2022-08-03,2022,8,3,21,2,215,31,0,Summer,0,,Weekday
2022-08-03 22:00:00,2022-08-03,2022,8,3,22,2,215,31,0,Summer,0,,Weekday
2022-08-03 23:00:00,2022-08-03,2022,8,3,23,2,215,31,0,Summer,0,,Weekday
2022-08-04 00:00:00,2022-08-04,2022,8,4,0,3,216,31,0,Summer,0,,Weekday
2022-08-04 01:00:00,2022-08-04,2022,8,4,1,3,216,31,0,Summer,0,,Weekday
2022-08-04 02:00:00,2022-08-04,2022,8,4,2,3,216,31,0,Summer,0,,Weekday
2022-08-04 03:00:00,2022-08-04,2022,8,4,3,3,216,31,0,Summer,0,,Weekday
2022-08-04 04:00:00,2022-08-04,2022,8,4,4,3,216,31,0,Summer,0,,Weekday
2022-08-04 05:00:00,2022-08-04,2022,8,4,5,3,216,31,0,Summer,0,,Weekday
2022-08-04 06:00:00,2022-08-04,2022,8,4,6,3,216,31,0,Summer,0,,Weekday
2022-08-04 07:00:00,2022-08-04,2022,8,4,7,3,216,31,0,Summer,0,,Weekday
2022-08-04 08:00:00,2022-08-04,2022,8,4,8,3,216,31,0,Summer,0,,Weekday
2022-08-04 09:00:00,2022-08-04,2022,8,4,9,3,216,31,0,Summer,0,,Weekday
2022-08-04 10:00:00,2022-08-04,2022,8,4,10,3,216,31,0,Summer,0,,Weekday
2022-08-04 11:00:00,2022-08-04,2022,8,4,11,3,216,31,0,Summer,0,,Weekday
2022-08-04 12:00:00,2022-08-04,2022,8,4,12,3,216,31,0,Summer,0,,Weekday
2022-08-04 13:00:00,2022-08-04,2022,8,4,13,3,216,31,0,Summer,0,,Weekday
2022-08-04 14:00:00,2022-08-04,2022,8,4,14,3,216,31,0,Summer,0,,Weekday
2022-08-04 15:00:00,2022-08-04,2022,8,4,15,3,216,31,0,Summer,0,,Weekday
2022-08-04 16:00:00,2022-08-04,2022,8,4,16,3,216,31,0,Summer,0,,Weekday
2022-08-04 17:00:00,2022-08-04,2022,8,4,17,3,216,31,0,Summer,0,,Weekday
2022-08-04 18:00:00,2022-08-04,2022,8,4,18,3,216,31,0,Summer,0,,Weekday
2022-08-04 19:00:00,2022-08-04,2022,8,4,19,3,216,31,0,Summer,0,,Weekday
2022-08-04 20:00:00,2022-08-04,2022,8,4,20,3,216,31,0,Summer,0,,Weekday
2022-08-04 21:00:00,2022-08-04,2022,8,4,21,3,216,31,0,Summer,0,,Weekday
2022-08-04 22:00:00,2022-08-04,2022,8,4,22,3,216,31,0,Summer,0,,Weekday
2022-08-04 23:00:00,2022-08-04,2022,8,4,23,3,216,31,0,Summer,0,,Weekday
2022-08-05 00:00:00,2022-08-05,2022,8,5,0,4,217,31,0,Summer,0,,Weekday
2022-08-05 01:00:00,2022-08-05,2022,8,5,1,4,217,31,0,Summer,0,,Weekday
2022-08-05 02:00:00,2022-08-05,2022,8,5,2,4,217,31,0,Summer,0,,Weekday
2022-08-05 03:00:00,2022-08-05,2022,8,5,3,4,217,31,0,Summer,0,,Weekday
2022-08-05 04:00:00,2022-08-05,2022,8,5,4,4,217,31,0,Summer,0,,Weekday
2022-08-05 05:00:00,2022-08-05,2022,8,5,5,4,217,31,0,Summer,0,,Weekday
2022-08-05 06:00:00,2022-08-05,2022,8,5,6,4,217,31,0,Summer,0,,Weekday
2022-08-05 07:00:00,2022-08-05,2022,8,5,7,4,217,31,0,Summer,0,,Weekday
2022-08-05 08:00:00,2022-08-05,2022,8,5,8,4,217,31,0,Summer,0,,Weekday
2022-08-05 09:00:00,2022-08-05,2022,8,5,9,4,217,31,0,Summer,0,,Weekday
2022-08-05 10:00:00,2022-08-05,2022,8,5,10,4,217,31,0,Summer,0,,Weekday
2022-08-05 11:00:00,2022-08-05,2022,8,5,11,4,217,31,0,Summer,0,,Weekday
2022-08-05 12:00:00,2022-08-05,2022,8,5,12,4,217,31,0,Summer,0,,Weekday
2022-08-05 13:00:00,2022-08-05,2022,8,5,13,4,217,31,0,Summer,0,,Weekday
2022-08-05 14:00:00,2022-08-05,2022,8,5,14,4,217,31,0,Summer,0,,Weekday
2022-08-05 15:00:00,2022-08-05,2022,8,5,15,4,217,31,0,Summer,0,,Weekday
2022-08-05 16:00:00,2022-08-05,2022,8,5,16,4,217,31,0,Summer,0,,Weekday
2022-08-05 17:00:00,2022-08-05,2022,8,5,17,4,217,31,0,Summer,0,,Weekday
2022-08-05 18:00:00,2022-08-05,2022,8,5,18,4,217,31,0,Summer,0,,Weekday
2022-08-05 19:00:00,2022-08-05,2022,8,5,19,4,217,31,0,Summer,0,,Weekday
2022-08-05 20:00:00,2022-08-05,2022,8,5,20,4,217,31,0,Summer,0,,Weekday
2022-08-05 21:00:00,2022-08-05,2022,8,5,21,4,217,31,0,Summer,0,,Weekday
2022-08-05 22:00:00,2022-08-05,2022,8,5,22,4,217,31,0,Summer,0,,Weekday
2022-08-05 23:00:00,2022-08-05,2022,8,5,23,4,217,31,0,Summer,0,,Weekday
2022-08-06 00:00:00,2022-08-06,2022,8,6,0,5,218,31,1,Summer,0,,Weekend
2022-08-06 01:00:00,2022-08-06,2022,8,6,1,5,218,31,1,Summer,0,,Weekend
2022-08-06 02:00:00,2022-08-06,2022,8,6,2,5,218,31,1,Summer,0,,Weekend
2022-08-06 03:00:00,2022-08-06,2022,8,6,3,5,218,31,1,Summer,0,,Weekend
2022-08-06 04:00:00,2022-08-06,2022,8,6,4,5,218,31,1,Summer,0,,Weekend
2022-08-06 05:00:00,2022-08-06,2022,8,6,5,5,218,31,1,Summer,0,,Weekend
2022-08-06 06:00:00,2022-08-06,2022,8,6,6,5,218,31,1,Summer,0,,Weekend
2022-08-06 07:00:00,2022-08-06,2022,8,6,7,5,218,31,1,Summer,0,,Weekend
2022-08-06 08:00:00,2022-08-06,2022,8,6,8,5,218,31,1,Summer,0,,Weekend
2022-08-06 09:00:00,2022-08-06,2022,8,6,9,5,218,31,1,Summer,0,,Weekend
2022-08-06 10:00:00,2022-08-06,2022,8,6,10,5,218,31,1,Summer,0,,Weekend
2022-08-06 11:00:00,2022-08-06,2022,8,6,11,5,218,31,1,Summer,0,,Weekend
2022-08-06 12:00:00,2022-08-06,2022,8,6,12,5,218,31,1,Summer,0,,Weekend
2022-08-06 13:00:00,2022-08-06,2022,8,6,13,5,218,31,1,Summer,0,,Weekend
